,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18233,BIOL,491,530,CS,0-4,RESEARCHÿ,,TBA,0,1,-1,Bruce Rileyÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18234,BIOL,491,531,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Gil Rosenthalÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15301,BIOL,491,532,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Matthew Sachsÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18235,BIOL,491,533,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Timothy P. Scottÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18236,BIOL,491,534,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Deborah Siegeleÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18237,BIOL,491,535,CS,0-4,RESEARCHÿ,,TBA,0,1,-1,James L. Smithÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15501,BIOL,491,536,CS,0-4,RESEARCHÿ,,TBA,0,1,-1,Michael Smothermanÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15402,BIOL,491,537,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Joseph A. Sorgÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15403,BIOL,491,538,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Terry Thomasÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20792,BIOL,491,539,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Wesley J. Thompson (P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15302,BIOL,491,540,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Wayne Versawÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15303,BIOL,491,541,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Mary Wickstenÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16361,BIOL,491,542,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Ryland Youngÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15884,BIOL,491,543,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Mark Zoranÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18116,BIOL,491,544,CS,0-4,RESEARCHÿ,,TBA,0,4,-4,Joseph Bernardoÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16326,BIOL,491,545,CS,0-4,RESEARCHÿ,,TBA,0,0,0,William B. Cohnÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18142,BIOL,491,546,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Christopher P. Leeÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15304,BIOL,491,547,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Rita B. Moyesÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15305,BIOL,491,548,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Kathryn Ryanÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15404,BIOL,491,549,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Andrew G. Tagÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15407,BIOL,491,550,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Lathrop Taylorÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
21163,BIOL,491,551,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Wei Wanÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32167,BIOL,491,552,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Leslie Winemillerÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
26386,BIOL,491,900,CS,0-4,RESEARCHÿ,,TBA,0,2,-2,Thomas McKnightÿ(P),08/28-12/13,TBA,LMTD and Univ Req-Writing Intensive and 3peat Exclusion and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
19871,BIOL,495,900,CS,2,CPSTONE RSCH COMM LIFESCÿ,MW,12:40 pm-01:30 pm,22,3,19,Matthew Sachsÿ(P),08/28-12/13,SCC 4.210F,Univ Req-Writing Intensive,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32604,BIOL,495,970,CS,2,HNR-CPSTONE RSCH COMM LIFESCÿ,MW,12:40 pm-01:30 pm,5,1,4,Matthew Sachsÿ(P),08/28-12/13,SCC 4.210F,Honors and Univ Req-Writing Intensive,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
17268,BIOL,609,600,CS,3,MOLECULAR TOOLS BIOLOGYÿ,MWF,10:20 am-11:10 am,30,10,20,"Jerome Menetÿ(P),ÿChristine Merlin",08/28-12/13,BSBW B25,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
19846,BIOL,611,600,CS,3,DEVELOPMENTAL GENETICSÿ,TR,09:15 am-10:45 am,10,2,8,Bruce Rileyÿ(P),08/28-12/13,HELD 117,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
27514,BIOL,613,600,CS,3,CELL BIOLOGYÿ,TR,02:20 pm-03:35 pm,20,7,13,"Kathryn Ryanÿ(P),ÿLuis Garcia",08/28-12/13,BTLR 309,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18455,BIOL,622,600,CS,3,MICROBIAL PHYSIOLOGYÿ,TR,11:10 am-12:25 pm,15,4,11,Deborah Siegeleÿ(P),08/28-12/13,BSBW B25,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
10456,BIOL,627,600,CS,3,PRINC NEURO Iÿ,MWF,11:00 am-11:50 am,20,3,17,"Mark Zoranÿ(P),ÿMark L. Harlow",08/28-12/13,ILSB 3143,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
10457,BIOL,650,600,CS,3,GENOMICSÿ,MF,11:30 am-12:45 pm,12,9,3,"Rodolfo Aramayoÿ(P),ÿJames Hu",08/28-12/13,WCLF 126,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
14920,BIOL,651,600,CS,3,BIOINFORMATICSÿ,TR,09:35 am-10:50 am,22,20,2,Steve W. Locklessÿ(P),08/28-12/13,ILSB 3143,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23236,BIOL,681,602,CS,1,SEMINARÿ,T,04:00 pm-05:00 pm,30,0,30,Arne Lekvenÿ(P),08/28-12/13,BSBE 115,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
10459,BIOL,681,605,CS,1,SEM IN CIRCADIAN CLOCKSÿ,W,09:00 am-10:00 am,15,2,13,Paul Hardinÿ(P),08/28-12/13,BTLR 309,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13442,BIOL,681,606,CS,1,SEMINAR: MICRO GENETIC JRNL CLÿ,W,01:00 pm-02:00 pm,15,4,11,Joseph A. Sorgÿ(P),08/28-12/13,BTLR 309,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13452,BIOL,681,607,CS,1,SEMINAR: EUKARYOTIC MICRO JRNLÿ,M,09:00 am-10:30 am,13,1,12,Matthew Sachsÿ(P),08/28-12/13,BTLR 103,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13453,BIOL,681,608,CS,1,SEMINAR: DVLPMNTL GNTICS JRNLÿ,W,12:00 pm-01:30 pm,12,2,10,Bruce Rileyÿ(P),08/28-12/13,BTLR 103,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
26279,BIOL,681,609,CS,1,SEMINAR:PLANT BIOLOGYÿ,M,03:30 pm-05:00 pm,10,0,10,Wayne Versawÿ(P),08/28-12/13,HELD 117,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13470,BIOL,681,613,CS,1,SEM: MOLECULAR ECOLOGY JRNLÿ,W,12:00 pm-01:00 pm,10,1,9,Alan Pepperÿ(P),08/28-12/13,HELD 117,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13471,BIOL,681,614,CS,1,SEMINAR: NEUROBIOLOGY JRNLÿ,R,12:00 pm-01:00 pm,10,0,10,Michael Smothermanÿ(P),08/28-12/13,HELD 117,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
25976,BIOL,681,615,CS,1,SEMINAR:STRUCT & FUNC OF JRNLÿ,R,09:00 am-10:00 am,15,0,15,Mark L. Harlowÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32394,BIOL,681,616,CS,1,SEMINAR:RNA BIOL/COM GENOMICSÿ,W,11:00 am-01:00 pm,10,0,10,Rodolfo Aramayoÿ(P),08/28-12/13,WCLF 126,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18245,BIOL,691,601,CS,23-Jan,RESEARCHÿ,,TBA,1,0,1,Rodolfo Aramayoÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15185,BIOL,691,602,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Karl Aufderheideÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18246,BIOL,691,603,CS,23-Jan,RESEARCHÿ,,TBA,5,1,4,Deborah Bell-Pedersenÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15167,BIOL,691,604,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Michael Benedikÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20052,BIOL,691,605,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Lisa Campbellÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15174,BIOL,691,606,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Ginger Carneyÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15149,BIOL,691,607,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Charles Criscioneÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32168,BIOL,691,608,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,David Earnest (P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18248,BIOL,691,609,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,James Ericksonÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15179,BIOL,691,610,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Luis Garciaÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15180,BIOL,691,611,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Richard H. Gomerÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15168,BIOL,691,612,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Ira Greenbaumÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18249,BIOL,691,613,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Lawrence Griffingÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18251,BIOL,691,614,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Paul Hardinÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15182,BIOL,691,615,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Mark L. Harlowÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32169,BIOL,691,616,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Adam Jonesÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15173,BIOL,691,617,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Walter Kempÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15176,BIOL,691,618,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Arne Lekvenÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29478,BIOL,691,619,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Xiaorong Linÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15151,BIOL,691,620,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Steve W. Locklessÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18253,BIOL,691,621,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Duncan Mackenzieÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18254,BIOL,691,622,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Michael Mansonÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18255,BIOL,691,623,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Thomas McKnightÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32170,BIOL,691,624,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Uel J. Mcmahanÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29589,BIOL,691,625,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Jerome Menetÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18257,BIOL,691,626,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Christine Merlinÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18258,BIOL,691,627,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Beiyan Nan (P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32171,BIOL,691,628,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Alan Pepperÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15165,BIOL,691,629,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Hongmin Qinÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18238,BIOL,691,630,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,Bruce Rileyÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15169,BIOL,691,631,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,Gil Rosenthalÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15184,BIOL,691,632,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,Matthew Sachsÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15183,BIOL,691,633,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Timothy P. Scottÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18239,BIOL,691,634,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Deborah Siegeleÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15177,BIOL,691,635,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,James L. Smithÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15164,BIOL,691,636,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,Michael Smothermanÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18240,BIOL,691,637,CS,23-Jan,RESEARCHÿ,,TBA,6,2,4,Joseph A. Sorgÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18241,BIOL,691,638,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Terry Thomasÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15890,BIOL,691,639,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Wesley J. Thompson (P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15175,BIOL,691,640,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Wayne Versawÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18242,BIOL,691,641,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Mary Wickstenÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15181,BIOL,691,642,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Ryland Youngÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15162,BIOL,691,643,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Mark Zoranÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15170,BIOL,691,644,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Joseph Bernardoÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
33019,BIOL,691,650,CS,23-Jan,RESEARCH:IN-ABÿ,,TBA,1,0,1,TBA,08/28-12/13,TBA,In Absentia and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
31374,BIOL,694,600,CS,1,GRADUATE ORIENTATIONÿ,R,05:30 pm-07:00 pm,40,0,40,Arne Lekvenÿ(P),08/28-12/13,BTLR 309,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
10460,BIOL,697,600,CS,1,METHODS TEACH BIOL LAB(Syllabus)ÿ,,TBA,40,9,31,Ira Greenbaumÿ(P),08/28-12/13,TBA,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
BIOT - Biotechnology,,,,,,,,,,,,,,,,,,,,,,
CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructorÿ,Date (MM/DD),Location,Attribute,,,,,,,
,,,,,,,,,,,,Click name to see CV,,,,,,,,,,
19324,BIOT,601,600,CS,4,BIOTECH PRIN & TECH Iÿ,TR,01:00 pm-05:00 pm,24,2,22,Maria Kingÿ(P),08/28-12/13,BICH 243,Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
19325,BIOT,635,600,CS,3,MOLECULAR BIOTECHNOLOGYÿ,MWF,09:10 am-10:00 am,24,2,22,Maria Kingÿ(P),08/28-12/13,NCTM 120,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13048,BIOT,645,600,CS,3,BIOTECHNOLOGY WRITINGÿ,F,10:30 am-01:00 pm,12,0,12,Colin Young (P),08/28-12/13,VRB 423,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18525,BIOT,645,601,CS,3,BIOTECHNOLOGY WRITINGÿ,R,10:00 am-12:30 pm,12,2,10,Colin Young (P),08/28-12/13,VRB 308,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
10461,BIOT,681,601,CS,1,BIOTECHNOLOGY SEMINARÿ,W,11:00 am-12:00 pm,24,2,22,Victor Ugazÿ(P),08/28-12/13,NCTM 120,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22748,BIOT,684,550,CS,4,DIRECTED PROF INTRN:IN-ABSENTIÿ,,TBA,1,1,0,David Stellyÿ(P),08/28-12/13,TBA,In Absentia and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22749,BIOT,684,551,CS,4,DIRECTED PROF INTRN:IN-ABSENTIÿ,,TBA,1,1,0,Victor Ugazÿ(P),08/28-12/13,TBA,In Absentia and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23406,BIOT,684,600,CS,4,DIRECTED PROF INTERNSHIPÿ,,TBA,0,0,0,Carol Loopstraÿ(P),08/28-12/13,TBA,YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23251,BIOT,684,601,CS,4,DIRECTED PROF INTERNSHIPÿ,,TBA,1,0,1,Ernest Cothranÿ(P),08/28-12/13,TBA,YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23408,BIOT,684,602,CS,4,DIRECTED PROF INTERNSHIPÿ,,TBA,1,0,1,Christabel Welsh (P),08/28-12/13,TBA,YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18850,BIOT,684,610,CS,4,DIRECTED PROF INTERNSHIPÿ,,TBA,0,0,0,Deborah Siegeleÿ(P),08/28-12/13,TBA,YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18274,BIOT,684,650,CS,4,DRCTD PROF INTERNSHIP: IN-ABÿ,,TBA,1,1,0,Christabel Welsh (P),08/28-12/13,TBA,In Absentia and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18275,BIOT,684,651,CS,4,DRCTD PROF INTERNSHIP: IN-ABÿ,,TBA,1,1,0,Barbara Gastelÿ(P),08/28-12/13,TBA,In Absentia and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20229,BIOT,684,652,CS,4,DIRECTED PROF INTERNSHIP:IN-ABÿ,,TBA,2,2,0,Rajesh Mirandaÿ(P),08/28-12/13,TBA,In Absentia and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20677,BIOT,684,653,CS,4,DIRECTED PROF INTERNSHIPÿ,,TBA,1,0,1,Patricia J. Holman (P),08/28-12/13,TBA,YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23196,BIOT,685,600,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,1,0,1,Rajesh Mirandaÿ(P),08/28-12/13,TBA,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15128,BIOT,685,601,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,1,0,1,Terry Gentryÿ(P),08/28-12/13,TBA,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15252,BIOT,685,602,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,0,0,0,Mark Holtzappleÿ(P),08/28-12/13,TBA,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
